농가명,조사일자,개체번호,줄기번호,초장,생장길이,엽수,엽장,엽폭,줄기굵기,화방높이,화방번호,화방별총개수,화방별꽃수,화방별꽃봉오리수,화방별개화수,화방별착과수,화방별적과수,화방별수확수,비고
정병두,2024-11-06,4,1,304.2,13.5,9,47.5,42.5,9.77,44,2,4,0,0,0,1,3,0,
정병두,2024-11-06,4,1,304.2,13.5,9,47.5,42.5,9.77,44,3,6,0,0,0,4,2,0,
정병두,2024-11-06,4,1,304.2,13.5,9,47.5,42.5,9.77,44,4,2,0,0,0,2,0,0,
정병두,2024-11-06,4,1,304.2,13.5,9,47.5,42.5,9.77,44,5,8,0,0,0,4,4,0,
정병두,2024-11-06,4,1,304.2,13.5,9,47.5,42.5,9.77,44,6,7,5,5,0,0,2,0,
정병두,2024-11-06,4,1,304.2,13.5,9,47.5,42.5,9.77,44,7,4,4,4,0,0,0,0,
정병두,2024-11-06,5,1,301.1,20.4,12,50.6,43.3,10.6,33.1,1,7,0,0,0,0,5,2,
정병두,2024-11-06,5,1,301.1,20.4,12,50.6,43.3,10.6,33.1,2,6,0,0,0,1,5,0,
정병두,2024-11-06,5,1,301.1,20.4,12,50.6,43.3,10.6,33.1,3,3,0,0,0,1,2,0,
정병두,2024-11-06,5,1,301.1,20.4,12,50.6,43.3,10.6,33.1,4,2,0,0,0,2,0,0,
정병두,2024-11-06,5,1,301.1,20.4,12,50.6,43.3,10.6,33.1,5,7,0,0,0,4,3,0,
정병두,2024-11-06,5,1,301.1,20.4,12,50.6,43.3,10.6,33.1,6,7,5,3,2,1,1,0,
정병두,2024-11-06,5,1,301.1,20.4,12,50.6,43.3,10.6,33.1,7,4,4,4,0,0,0,0,
정병두,2024-11-06,5,1,301.1,20.4,12,50.6,43.3,10.6,33.1,8,4,4,4,0,0,0,0,
정병두,2024-11-06,6,1,293.5,17.2,11,48,32,9.35,34.5,1,4,0,0,0,4,0,0,
정병두,2024-11-06,6,1,293.5,17.2,11,48,32,9.35,34.5,2,5,0,0,0,1,3,1,
정병두,2024-11-06,6,1,293.5,17.2,11,48,32,9.35,34.5,3,4,0,0,0,3,1,0,
정병두,2024-11-06,6,1,293.5,17.2,11,48,32,9.35,34.5,4,10,0,0,0,4,6,0,
정병두,2024-11-06,6,1,293.5,17.2,11,48,32,9.35,34.5,5,8,0,0,0,3,5,0,
정병두,2024-11-06,6,1,293.5,17.2,11,48,32,9.35,34.5,6,5,0,0,0,3,2,0,
정병두,2024-11-06,6,1,293.5,17.2,11,48,32,9.35,34.5,7,5,5,5,0,0,0,0,
정병두,2024-11-06,6,1,293.5,17.2,11,48,32,9.35,34.5,8,4,4,4,0,0,0,0,
정병두,2024-11-13,1,1,342.4,18.2,12,44,40.9,6.47,7.6,1,7,0,0,0,0,4,3,
정병두,2024-11-13,1,1,342.4,18.2,12,44,40.9,6.47,7.6,2,8,0,0,0,5,3,0,
정병두,2024-11-13,1,1,342.4,18.2,12,44,40.9,6.47,7.6,3,5,0,0,0,3,2,0,
정병두,2024-11-13,1,1,342.4,18.2,12,44,40.9,6.47,7.6,4,8,0,0,0,4,4,0,
정병두,2024-11-13,1,1,342.4,18.2,12,44,40.9,6.47,7.6,5,8,2,2,0,5,1,0,
정병두,2024-11-13,1,1,342.4,18.2,12,44,40.9,6.47,7.6,6,8,2,0,2,4,2,0,
정병두,2024-11-13,1,1,342.4,18.2,12,44,40.9,6.47,7.6,7,5,4,3,1,0,1,0,
정병두,2024-11-13,1,1,342.4,18.2,12,44,40.9,6.47,7.6,8,5,5,5,0,0,0,0,
정병두,2024-11-13,2,1,307.7,17.2,12,47.6,42,6.45,10.2,1,6,0,0,0,0,3,3,
정병두,2024-11-13,2,1,307.7,17.2,12,47.6,42,6.45,10.2,2,4,0,0,0,2,2,0,
정병두,2024-11-13,2,1,307.7,17.2,12,47.6,42,6.45,10.2,3,5,0,0,0,4,1,0,
정병두,2024-11-13,2,1,307.7,17.2,12,47.6,42,6.45,10.2,4,15,0,0,0,4,11,0,
정병두,2024-11-13,2,1,307.7,17.2,12,47.6,42,6.45,10.2,5,7,0,0,0,4,3,0,
정병두,2024-11-13,2,1,307.7,17.2,12,47.6,42,6.45,10.2,6,5,1,0,1,4,0,0,
정병두,2024-11-13,2,1,307.7,17.2,12,47.6,42,6.45,10.2,7,5,4,2,2,0,1,0,
정병두,2024-11-13,2,1,307.7,17.2,12,47.6,42,6.45,10.2,8,5,5,5,0,0,0,0,
정병두,2024-11-13,3,1,285.1,19.2,13,42.9,39,6.05,8.2,1,3,0,0,0,0,1,2,
정병두,2024-11-13,3,1,285.1,19.2,13,42.9,39,6.05,8.2,2,10,0,0,0,3,7,0,
정병두,2024-11-13,3,1,285.1,19.2,13,42.9,39,6.05,8.2,3,8,0,0,0,4,4,0,
정병두,2024-11-13,3,1,285.1,19.2,13,42.9,39,6.05,8.2,4,12,0,0,0,3,9,0,
정병두,2024-11-13,3,1,285.1,19.2,13,42.9,39,6.05,8.2,5,10,0,0,0,4,6,0,
정병두,2024-11-13,3,1,285.1,19.2,13,42.9,39,6.05,8.2,6,5,3,3,0,2,0,0,
정병두,2024-11-13,3,1,285.1,19.2,13,42.9,39,6.05,8.2,7,5,5,4,1,0,0,0,
정병두,2024-11-13,3,1,285.1,19.2,13,42.9,39,6.05,8.2,8,5,5,5,0,0,0,0,
정병두,2024-11-13,4,1,316.6,12.4,8,46.6,43.4,8.94,56.3,1,3,0,0,0,0,2,1,
정병두,2024-11-13,4,1,316.6,12.4,8,46.6,43.4,8.94,56.3,2,4,0,0,0,1,3,0,
정병두,2024-11-13,4,1,316.6,12.4,8,46.6,43.4,8.94,56.3,3,6,0,0,0,4,2,0,
정병두,2024-11-13,4,1,316.6,12.4,8,46.6,43.4,8.94,56.3,4,2,0,0,0,2,0,0,
정병두,2024-11-13,4,1,316.6,12.4,8,46.6,43.4,8.94,56.3,5,8,0,0,0,4,4,0,
정병두,2024-11-13,4,1,316.6,12.4,8,46.6,43.4,8.94,56.3,6,7,0,0,0,0,7,0,
정병두,2024-11-13,4,1,316.6,12.4,8,46.6,43.4,8.94,56.3,7,5,5,5,0,0,0,0,
정병두,2024-11-13,4,1,316.6,12.4,8,46.6,43.4,8.94,56.3,8,4,4,4,0,0,0,0,
정병두,2024-11-13,5,1,322,20.9,13,40.6,37.7,10.21,22.7,1,7,0,0,0,0,5,2,
정병두,2024-11-13,5,1,322,20.9,13,40.6,37.7,10.21,22.7,2,6,0,0,0,1,5,0,
정병두,2024-11-13,5,1,322,20.9,13,40.6,37.7,10.21,22.7,3,3,0,0,0,1,2,0,
정병두,2024-11-13,5,1,322,20.9,13,40.6,37.7,10.21,22.7,4,2,0,0,0,2,0,0,
정병두,2024-11-13,5,1,322,20.9,13,40.6,37.7,10.21,22.7,5,7,0,0,0,4,3,0,
정병두,2024-11-13,5,1,322,20.9,13,40.6,37.7,10.21,22.7,6,7,2,2,0,4,1,0,
정병두,2024-11-13,5,1,322,20.9,13,40.6,37.7,10.21,22.7,7,4,2,1,1,2,0,0,
정병두,2024-11-13,5,1,322,20.9,13,40.6,37.7,10.21,22.7,8,6,6,6,0,0,0,0,
정병두,2024-11-13,5,1,322,20.9,13,40.6,37.7,10.21,22.7,9,4,4,4,0,0,0,0,
정병두,2024-11-13,6,1,314.5,21,12,43,32,10.01,28.2,1,4,0,0,0,2,0,2,
정병두,2024-11-13,6,1,314.5,21,12,43,32,10.01,28.2,2,5,0,0,0,0,3,2,
정병두,2024-11-13,6,1,314.5,21,12,43,32,10.01,28.2,3,4,0,0,0,3,1,0,
정병두,2024-11-13,6,1,314.5,21,12,43,32,10.01,28.2,4,10,0,0,0,4,6,0,
정병두,2024-11-13,6,1,314.5,21,12,43,32,10.01,28.2,5,8,0,0,0,3,5,0,
정병두,2024-11-13,6,1,314.5,21,12,43,32,10.01,28.2,6,5,0,0,0,3,2,0,
정병두,2024-11-13,6,1,314.5,21,12,43,32,10.01,28.2,7,5,3,1,2,1,1,0,
정병두,2024-11-13,6,1,314.5,21,12,43,32,10.01,28.2,8,7,7,7,0,0,0,0,
정병두,2024-11-13,6,1,314.5,21,12,43,32,10.01,28.2,9,4,4,4,0,0,0,0,
정병두,2024-11-20,1,1,358.4,16,10,42.5,41.5,9.28,22.8,1,7,0,0,0,0,4,3,
정병두,2024-11-20,1,1,358.4,16,10,42.5,41.5,9.28,22.8,2,8,0,0,0,5,3,0,
정병두,2024-11-20,1,1,358.4,16,10,42.5,41.5,9.28,22.8,3,5,0,0,0,3,2,0,
정병두,2024-11-20,1,1,358.4,16,10,42.5,41.5,9.28,22.8,4,8,0,0,0,4,4,0,
정병두,2024-11-20,1,1,358.4,16,10,42.5,41.5,9.28,22.8,5,8,2,2,0,5,1,0,
정병두,2024-11-20,1,1,358.4,16,10,42.5,41.5,9.28,22.8,6,9,1,1,0,6,2,0,
정병두,2024-11-20,1,1,358.4,16,10,42.5,41.5,9.28,22.8,7,6,3,2,1,2,1,0,
정병두,2024-11-20,1,1,358.4,16,10,42.5,41.5,9.28,22.8,8,5,5,5,0,0,0,0,
정병두,2024-11-20,1,1,358.4,16,10,42.5,41.5,9.28,22.8,9,5,5,5,0,0,0,0,
정병두,2024-11-20,2,1,321.2,13.5,11,47.5,43.5,8.03,13.7,1,6,0,0,0,0,3,3,
정병두,2024-11-20,2,1,321.2,13.5,11,47.5,43.5,8.03,13.7,2,4,0,0,0,2,2,0,
정병두,2024-11-20,2,1,321.2,13.5,11,47.5,43.5,8.03,13.7,3,5,0,0,0,4,1,0,
정병두,2024-11-20,2,1,321.2,13.5,11,47.5,43.5,8.03,13.7,4,15,0,0,0,4,11,0,
정병두,2024-11-20,2,1,321.2,13.5,11,47.5,43.5,8.03,13.7,5,7,0,0,0,4,3,0,
정병두,2024-11-20,2,1,321.2,13.5,11,47.5,43.5,8.03,13.7,6,5,0,0,0,5,0,0,
정병두,2024-11-20,2,1,321.2,13.5,11,47.5,43.5,8.03,13.7,7,6,2,1,1,3,1,0,
정병두,2024-11-20,2,1,321.2,13.5,11,47.5,43.5,8.03,13.7,8,5,5,5,0,0,0,0,
정병두,2024-11-20,2,1,321.2,13.5,11,47.5,43.5,8.03,13.7,9,4,4,4,0,0,0,0,
정병두,2024-11-20,3,1,302.6,17.5,12,43,43.7,10.47,25,1,3,0,0,0,0,1,2,
정병두,2024-11-20,3,1,302.6,17.5,12,43,43.7,10.47,25,2,10,0,0,0,3,7,0,
정병두,2024-11-20,3,1,302.6,17.5,12,43,43.7,10.47,25,3,8,0,0,0,4,4,0,
정병두,2024-11-20,3,1,302.6,17.5,12,43,43.7,10.47,25,4,12,0,0,0,3,9,0,
정병두,2024-11-20,3,1,302.6,17.5,12,43,43.7,10.47,25,5,10,0,0,0,4,6,0,
정병두,2024-11-20,3,1,302.6,17.5,12,43,43.7,10.47,25,6,5,3,3,0,2,0,0,
정병두,2024-11-20,3,1,302.6,17.5,12,43,43.7,10.47,25,7,5,3,2,1,2,0,0,
정병두,2024-11-20,3,1,302.6,17.5,12,43,43.7,10.47,25,8,6,6,6,0,0,0,0,
정병두,2024-11-20,3,1,302.6,17.5,12,43,43.7,10.47,25,9,4,4,4,0,0,0,0,
정병두,2024-11-20,4,1,326.4,9.8,10,39.4,30,7.5,13.1,1,3,0,0,0,0,2,1,
정병두,2024-11-20,4,1,326.4,9.8,10,39.4,30,7.5,13.1,2,4,0,0,0,1,3,0,
정병두,2024-11-20,4,1,326.4,9.8,10,39.4,30,7.5,13.1,3,6,0,0,0,4,2,0,
정병두,2024-11-20,4,1,326.4,9.8,10,39.4,30,7.5,13.1,4,2,0,0,0,2,0,0,
정병두,2024-11-20,4,1,326.4,9.8,10,39.4,30,7.5,13.1,5,8,0,0,0,4,4,0,
정병두,2024-11-20,4,1,326.4,9.8,10,39.4,30,7.5,13.1,6,7,0,0,0,0,7,0,
정병두,2024-11-20,4,1,326.4,9.8,10,39.4,30,7.5,13.1,7,5,4,3,1,1,0,0,
정병두,2024-11-20,4,1,326.4,9.8,10,39.4,30,7.5,13.1,8,5,5,5,0,0,0,0,
정병두,2024-11-20,4,1,326.4,9.8,10,39.4,30,7.5,13.1,9,4,4,4,0,0,0,0,
정병두,2024-11-20,5,1,334.6,12.6,13,41,34,6.04,6.3,1,7,0,0,0,0,5,2,
정병두,2024-11-20,5,1,334.6,12.6,13,41,34,6.04,6.3,2,6,0,0,0,1,5,0,
정병두,2024-11-20,5,1,334.6,12.6,13,41,34,6.04,6.3,3,3,0,0,0,1,2,0,
정병두,2024-11-20,5,1,334.6,12.6,13,41,34,6.04,6.3,4,2,0,0,0,2,0,0,
정병두,2024-11-20,5,1,334.6,12.6,13,41,34,6.04,6.3,5,7,0,0,0,4,3,0,
정병두,2024-11-20,5,1,334.6,12.6,13,41,34,6.04,6.3,6,7,1,1,0,4,2,0,
정병두,2024-11-20,5,1,334.6,12.6,13,41,34,6.04,6.3,7,4,0,0,0,3,1,0,
정병두,2024-11-20,5,1,334.6,12.6,13,41,34,6.04,6.3,8,6,5,4,1,0,1,0,
정병두,2024-11-20,5,1,334.6,12.6,13,41,34,6.04,6.3,9,5,5,5,0,0,0,0,
정병두,2024-11-20,6,1,328.1,13.6,13,44,42.6,7.78,7.7,1,4,0,0,0,0,0,4,
정병두,2024-11-20,6,1,328.1,13.6,13,44,42.6,7.78,7.7,2,5,0,0,0,0,3,2,
정병두,2024-11-20,6,1,328.1,13.6,13,44,42.6,7.78,7.7,3,4,0,0,0,2,1,1,
정병두,2024-11-20,6,1,328.1,13.6,13,44,42.6,7.78,7.7,4,10,0,0,0,4,6,0,
정병두,2024-11-20,6,1,328.1,13.6,13,44,42.6,7.78,7.7,5,8,0,0,0,3,5,0,
정병두,2024-11-20,6,1,328.1,13.6,13,44,42.6,7.78,7.7,6,5,0,0,0,3,2,0,
정병두,2024-11-20,6,1,328.1,13.6,13,44,42.6,7.78,7.7,7,5,1,1,0,3,1,0,
정병두,2024-11-20,6,1,328.1,13.6,13,44,42.6,7.78,7.7,8,7,6,5,1,0,1,0,
정병두,2024-11-20,6,1,328.1,13.6,13,44,42.6,7.78,7.7,9,6,6,6,0,0,0,0,
정병두,2024-11-27,1,1,372.8,14.4,13,41.2,35.8,8.03,8,1,7,0,0,0,0,4,3,
정병두,2024-11-27,1,1,372.8,14.4,13,41.2,35.8,8.03,8,2,8,0,0,0,5,3,0,
정병두,2024-11-27,1,1,372.8,14.4,13,41.2,35.8,8.03,8,3,5,0,0,0,3,2,0,
정병두,2024-11-27,1,1,372.8,14.4,13,41.2,35.8,8.03,8,4,8,0,0,0,4,4,0,
정병두,2024-11-27,1,1,372.8,14.4,13,41.2,35.8,8.03,8,5,8,0,0,0,3,5,0,
정병두,2024-11-27,1,1,372.8,14.4,13,41.2,35.8,8.03,8,6,9,0,0,0,4,5,0,
정병두,2024-11-27,1,1,372.8,14.4,13,41.2,35.8,8.03,8,7,6,1,0,1,4,1,0,
정병두,2024-11-27,1,1,372.8,14.4,13,41.2,35.8,8.03,8,8,5,5,3,2,0,0,0,
정병두,2024-11-27,1,1,372.8,14.4,13,41.2,35.8,8.03,8,9,5,5,5,0,0,0,0,
정병두,2024-11-27,2,1,333.7,12.5,14,37.8,35.7,5.95,6.5,1,6,0,0,0,0,3,3,
정병두,2024-11-27,2,1,333.7,12.5,14,37.8,35.7,5.95,6.5,2,4,0,0,0,0,3,1,
정병두,2024-11-27,2,1,333.7,12.5,14,37.8,35.7,5.95,6.5,3,5,0,0,0,4,1,0,
정병두,2024-11-27,2,1,333.7,12.5,14,37.8,35.7,5.95,6.5,4,15,0,0,0,3,12,0,
정병두,2024-11-27,2,1,333.7,12.5,14,37.8,35.7,5.95,6.5,5,7,0,0,0,4,3,0,
정병두,2024-11-27,2,1,333.7,12.5,14,37.8,35.7,5.95,6.5,6,5,0,0,0,2,3,0,
정병두,2024-11-27,2,1,333.7,12.5,14,37.8,35.7,5.95,6.5,7,6,0,0,0,4,2,0,
정병두,2024-11-27,2,1,333.7,12.5,14,37.8,35.7,5.95,6.5,8,5,5,4,1,0,0,0,
정병두,2024-11-27,2,1,333.7,12.5,14,37.8,35.7,5.95,6.5,9,4,4,4,0,0,0,0,
정병두,2024-11-27,3,1,321.4,18.8,8,42.8,43,10.59,44.1,1,3,0,0,0,0,1,2,
정병두,2024-11-27,3,1,321.4,18.8,8,42.8,43,10.59,44.1,2,10,0,0,0,1,9,0,
정병두,2024-11-27,3,1,321.4,18.8,8,42.8,43,10.59,44.1,3,8,0,0,0,3,5,0,
정병두,2024-11-27,3,1,321.4,18.8,8,42.8,43,10.59,44.1,4,12,0,0,0,2,10,0,
정병두,2024-11-27,3,1,321.4,18.8,8,42.8,43,10.59,44.1,5,10,0,0,0,2,8,0,
정병두,2024-11-27,3,1,321.4,18.8,8,42.8,43,10.59,44.1,6,5,0,0,0,2,3,0,
정병두,2024-11-27,3,1,321.4,18.8,8,42.8,43,10.59,44.1,7,5,2,1,1,3,0,0,
정병두,2024-11-27,3,1,321.4,18.8,8,42.8,43,10.59,44.1,8,6,6,6,0,0,0,0,
정병두,2024-11-27,3,1,321.4,18.8,8,42.8,43,10.59,44.1,9,6,6,6,0,0,0,0,
정병두,2024-11-27,4,1,347.9,21.5,10,40.5,36.1,8.02,25,1,3,0,0,0,0,2,1,
정병두,2024-11-27,4,1,347.9,21.5,10,40.5,36.1,8.02,25,2,4,0,0,0,0,4,0,
정병두,2024-11-27,4,1,347.9,21.5,10,40.5,36.1,8.02,25,3,6,0,0,0,2,4,0,
정병두,2024-11-27,4,1,347.9,21.5,10,40.5,36.1,8.02,25,4,2,0,0,0,2,0,0,
정병두,2024-11-27,4,1,347.9,21.5,10,40.5,36.1,8.02,25,5,8,0,0,0,4,4,0,
정병두,2024-11-27,4,1,347.9,21.5,10,40.5,36.1,8.02,25,6,7,0,0,0,0,7,0,
정병두,2024-11-27,4,1,347.9,21.5,10,40.5,36.1,8.02,25,7,5,1,0,1,2,2,0,
정병두,2024-11-27,4,1,347.9,21.5,10,40.5,36.1,8.02,25,8,5,5,5,0,0,0,0,
정병두,2024-11-27,4,1,347.9,21.5,10,40.5,36.1,8.02,25,9,5,5,5,0,0,0,0,
정병두,2024-11-27,5,1,351.3,16.7,13,41.9,38.4,8.42,20.5,1,7,0,0,0,0,5,2,
정병두,2024-11-27,5,1,351.3,16.7,13,41.9,38.4,8.42,20.5,2,6,0,0,0,0,6,0,
정병두,2024-11-27,5,1,351.3,16.7,13,41.9,38.4,8.42,20.5,3,3,0,0,0,1,2,0,
정병두,2024-11-27,5,1,351.3,16.7,13,41.9,38.4,8.42,20.5,4,2,0,0,0,2,0,0,
정병두,2024-11-27,5,1,351.3,16.7,13,41.9,38.4,8.42,20.5,5,7,0,0,0,3,4,0,
정병두,2024-11-27,5,1,351.3,16.7,13,41.9,38.4,8.42,20.5,6,7,0,0,0,1,6,0,
정병두,2024-11-27,5,1,351.3,16.7,13,41.9,38.4,8.42,20.5,7,5,0,0,0,4,1,0,
정병두,2024-11-27,5,1,351.3,16.7,13,41.9,38.4,8.42,20.5,8,7,4,2,2,2,1,0,
정병두,2024-11-27,5,1,351.3,16.7,13,41.9,38.4,8.42,20.5,9,6,6,6,0,0,0,0,
정병두,2024-11-27,5,1,351.3,16.7,13,41.9,38.4,8.42,20.5,10,4,4,4,0,0,0,0,
정병두,2024-11-27,6,1,479.1,151,11,44.4,42.5,9.49,21.8,1,4,0,0,0,0,0,4,
정병두,2024-11-27,6,1,479.1,151,11,44.4,42.5,9.49,21.8,2,5,0,0,0,0,3,2,
정병두,2024-11-27,6,1,479.1,151,11,44.4,42.5,9.49,21.8,3,4,0,0,0,0,2,2,
정병두,2024-11-27,6,1,479.1,151,11,44.4,42.5,9.49,21.8,4,10,0,0,0,2,8,0,
정병두,2024-11-27,6,1,479.1,151,11,44.4,42.5,9.49,21.8,5,8,0,0,0,3,5,0,
정병두,2024-11-27,6,1,479.1,151,11,44.4,42.5,9.49,21.8,6,5,0,0,0,2,3,0,
정병두,2024-11-27,6,1,479.1,151,11,44.4,42.5,9.49,21.8,7,5,0,0,0,3,2,0,
정병두,2024-11-27,6,1,479.1,151,11,44.4,42.5,9.49,21.8,8,7,4,3,1,2,1,0,
정병두,2024-11-27,6,1,479.1,151,11,44.4,42.5,9.49,21.8,9,6,6,6,0,0,0,0,
정병두,2024-11-27,6,1,479.1,151,11,44.4,42.5,9.49,21.8,10,6,6,6,0,0,0,0,
정병두,2024-12-04,1,1,386.8,14,10,42.6,38.2,9.78,22.1,1,7,0,0,0,0,4,3,
정병두,2024-12-04,1,1,386.8,14,10,42.6,38.2,9.78,22.1,2,8,0,0,0,2,3,3,
정병두,2024-12-04,1,1,386.8,14,10,42.6,38.2,9.78,22.1,3,5,0,0,0,3,2,0,
정병두,2024-12-04,1,1,386.8,14,10,42.6,38.2,9.78,22.1,4,8,0,0,0,4,4,0,
정병두,2024-12-04,1,1,386.8,14,10,42.6,38.2,9.78,22.1,5,8,0,0,0,3,5,0,
정병두,2024-12-04,1,1,386.8,14,10,42.6,38.2,9.78,22.1,6,9,0,0,0,4,5,0,
정병두,2024-12-04,1,1,386.8,14,10,42.6,38.2,9.78,22.1,7,6,0,0,0,5,1,0,
정병두,2024-12-04,1,1,386.8,14,10,42.6,38.2,9.78,22.1,8,5,3,2,1,2,0,0,
정병두,2024-12-04,1,1,386.8,14,10,42.6,38.2,9.78,22.1,9,5,5,5,0,0,0,0,
정병두,2024-12-04,1,1,386.8,14,10,42.6,38.2,9.78,22.1,10,5,5,5,0,0,0,0,
정병두,2024-12-04,2,1,344.2,10.5,9,40,41.6,8.42,16.5,1,6,0,0,0,0,3,3,
정병두,2024-12-04,2,1,344.2,10.5,9,40,41.6,8.42,16.5,2,4,0,0,0,0,3,1,
정병두,2024-12-04,2,1,344.2,10.5,9,40,41.6,8.42,16.5,3,5,0,0,0,4,1,0,
정병두,2024-12-04,2,1,344.2,10.5,9,40,41.6,8.42,16.5,4,15,0,0,0,3,12,0,
정병두,2024-12-04,2,1,344.2,10.5,9,40,41.6,8.42,16.5,5,7,0,0,0,4,3,0,
정병두,2024-12-04,2,1,344.2,10.5,9,40,41.6,8.42,16.5,6,5,0,0,0,2,3,0,
정병두,2024-12-04,2,1,344.2,10.5,9,40,41.6,8.42,16.5,7,6,0,0,0,4,2,0,
정병두,2024-12-04,2,1,344.2,10.5,9,40,41.6,8.42,16.5,8,5,4,3,1,1,0,0,
정병두,2024-12-04,2,1,344.2,10.5,9,40,41.6,8.42,16.5,9,4,4,4,0,0,0,0,
정병두,2024-12-04,2,1,344.2,10.5,9,40,41.6,8.42,16.5,10,4,4,4,0,0,0,0,
정병두,2024-12-04,3,1,336.9,15.5,9,47.1,46,9.26,21.9,1,3,0,0,0,0,1,2,
정병두,2024-12-04,3,1,336.9,15.5,9,47.1,46,9.26,21.9,2,10,0,0,0,0,10,0,
정병두,2024-12-04,3,1,336.9,15.5,9,47.1,46,9.26,21.9,3,8,0,0,0,1,7,0,
정병두,2024-12-04,3,1,336.9,15.5,9,47.1,46,9.26,21.9,4,13,0,0,0,3,10,0,
정병두,2024-12-04,3,1,336.9,15.5,9,47.1,46,9.26,21.9,5,10,0,0,0,2,8,0,
정병두,2024-12-04,3,1,336.9,15.5,9,47.1,46,9.26,21.9,6,5,0,0,0,2,3,0,
정병두,2024-12-04,3,1,336.9,15.5,9,47.1,46,9.26,21.9,7,5,0,0,0,5,0,0,
정병두,2024-12-04,3,1,336.9,15.5,9,47.1,46,9.26,21.9,8,6,5,3,2,1,0,0,
정병두,2024-12-04,3,1,336.9,15.5,9,47.1,46,9.26,21.9,9,6,6,6,0,0,0,0,
정병두,2024-12-04,3,1,336.9,15.5,9,47.1,46,9.26,21.9,10,5,5,5,0,0,0,0,
정병두,2024-12-04,4,1,361.1,13.2,10,37,35.2,6.96,9.5,1,3,0,0,0,0,2,1,
정병두,2024-12-04,4,1,361.1,13.2,10,37,35.2,6.96,9.5,2,4,0,0,0,0,4,0,
정병두,2024-12-04,4,1,361.1,13.2,10,37,35.2,6.96,9.5,3,6,0,0,0,2,4,0,
정병두,2024-12-04,4,1,361.1,13.2,10,37,35.2,6.96,9.5,4,2,0,0,0,2,0,0,
정병두,2024-12-04,4,1,361.1,13.2,10,37,35.2,6.96,9.5,5,8,0,0,0,3,5,0,
정병두,2024-12-04,4,1,361.1,13.2,10,37,35.2,6.96,9.5,6,7,0,0,0,0,7,0,
정병두,2024-12-04,4,1,361.1,13.2,10,37,35.2,6.96,9.5,7,5,0,0,0,3,2,0,
정병두,2024-12-04,4,1,361.1,13.2,10,37,35.2,6.96,9.5,8,5,4,2,2,0,1,0,
정병두,2024-12-04,4,1,361.1,13.2,10,37,35.2,6.96,9.5,9,5,5,5,0,0,0,0,
정병두,2024-12-04,5,1,363,11.7,8,41,37.7,8.38,32,1,7,0,0,0,0,5,2,
정병두,2024-12-04,5,1,363,11.7,8,41,37.7,8.38,32,2,6,0,0,0,0,6,0,
정병두,2024-12-04,5,1,363,11.7,8,41,37.7,8.38,32,3,3,0,0,0,1,2,0,
정병두,2024-12-04,5,1,363,11.7,8,41,37.7,8.38,32,4,2,0,0,0,2,0,0,
정병두,2024-12-04,5,1,363,11.7,8,41,37.7,8.38,32,5,7,0,0,0,3,4,0,
정병두,2024-12-04,5,1,363,11.7,8,41,37.7,8.38,32,6,7,0,0,0,1,6,0,
정병두,2024-12-04,5,1,363,11.7,8,41,37.7,8.38,32,7,5,0,0,0,4,1,0,
정병두,2024-12-04,5,1,363,11.7,8,41,37.7,8.38,32,8,7,2,2,0,4,1,0,
정병두,2024-12-04,5,1,363,11.7,8,41,37.7,8.38,32,9,6,6,6,0,0,0,0,
정병두,2024-12-04,5,1,363,11.7,8,41,37.7,8.38,32,10,5,5,5,0,0,0,0,
정병두,2024-12-04,6,1,488.9,9.8,13,46,38.6,6.9,9.3,1,4,0,0,0,0,0,4,
정병두,2024-12-04,6,1,488.9,9.8,13,46,38.6,6.9,9.3,2,5,0,0,0,0,3,2,
정병두,2024-12-04,6,1,488.9,9.8,13,46,38.6,6.9,9.3,3,4,0,0,0,0,2,2,
정병두,2024-12-04,6,1,488.9,9.8,13,46,38.6,6.9,9.3,4,10,0,0,0,2,8,0,
정병두,2024-12-04,6,1,488.9,9.8,13,46,38.6,6.9,9.3,5,8,0,0,0,3,5,0,
정병두,2024-12-04,6,1,488.9,9.8,13,46,38.6,6.9,9.3,6,5,0,0,0,2,3,0,
정병두,2024-12-04,6,1,488.9,9.8,13,46,38.6,6.9,9.3,7,5,0,0,0,3,2,0,
정병두,2024-12-04,6,1,488.9,9.8,13,46,38.6,6.9,9.3,8,7,0,0,0,4,3,0,
정병두,2024-12-04,6,1,488.9,9.8,13,46,38.6,6.9,9.3,9,6,5,4,1,0,1,0,
정병두,2024-12-04,6,1,488.9,9.8,13,46,38.6,6.9,9.3,10,6,6,6,0,0,0,0,
정병두,2024-12-04,6,1,488.9,9.8,13,46,38.6,6.9,9.3,11,4,4,4,0,0,0,0,
정병두,2024-12-11,1,1,399.8,13,13,41,36.2,5.94,7.9,1,7,0,0,0,0,4,3,
정병두,2024-12-11,1,1,399.8,13,13,41,36.2,5.94,7.9,2,8,0,0,0,1,3,4,
정병두,2024-12-11,1,1,399.8,13,13,41,36.2,5.94,7.9,3,5,0,0,0,2,2,1,
정병두,2024-12-11,1,1,399.8,13,13,41,36.2,5.94,7.9,4,8,0,0,0,4,4,0,
정병두,2024-12-11,1,1,399.8,13,13,41,36.2,5.94,7.9,5,8,0,0,0,3,5,0,
정병두,2024-12-11,1,1,399.8,13,13,41,36.2,5.94,7.9,6,9,0,0,0,3,6,0,
