농가명,측정시간,온도_외부,풍향_외부,풍속_외부,일사량_외부,누적일사량_외부,강우감지,온도_내부,상대습도_내부,잔존CO2,토양온도,비고
정병두,2024.8.30 16:00,33.8,180,1.5,494,2088,0,37.3,100,409,0,
정병두,2024.8.30 17:00,32.8,180,0.1,55,2187,0,35.5,100,410,0,
정병두,2024.8.30 18:00,31.8,0,1,111,2230,0,33.7,100,407,0,
정병두,2024.8.30 19:00,30.2,180,2.4,5,2246,0,30.5,99.9,396,0,
정병두,2024.8.30 20:00,28.4,180,0,4,2247,0,28.5,99.6,392,0,
정병두,2024.8.30 21:00,26.8,0,0,0,2247,0,27.3,100,393,0,
정병두,2024.8.30 22:00,25.4,0,0,0,2247,0,26.1,99.6,404,0,
정병두,2024.8.30 23:00,24.2,0,0,0,2247,0,25,99.9,417,0,
정병두,2024.8.31 0:00,24,0,0,0,2247,0,24.5,99.6,392,0,
정병두,2024.8.31 1:00,22.5,0,0,0,2247,0,23.4,99.6,408,0,
정병두,2024.8.31 2:00,21.9,0,0,0,2247,0,22.7,99.6,432,0,
정병두,2024.8.31 3:00,22.2,0,0,0,2247,0,23,99.6,408,0,
정병두,2024.8.31 4:00,21.9,0,0,0,2247,0,22.4,99.6,419,0,
정병두,2024.8.31 5:00,21,0,0,0,2247,0,22.3,99.5,422,0,
정병두,2024.8.31 6:00,21.7,0,0,0,2247,0,22.9,99.6,409,0,
정병두,2024.8.31 7:00,23.1,0,0,103,10,0,24.2,99.6,421,0,
정병두,2024.8.31 8:00,24.4,0,0,342,92,0,27.2,99.2,414,0,
정병두,2024.8.31 9:00,26.8,0,0,269,250,0,30.1,99.6,434,0,
정병두,2024.8.31 10:00,26.7,0,0,214,376,0,29.7,99.6,415,0,
정병두,2024.8.31 11:00,29.4,0,0,885,618,0,33,99.4,410,0,
정병두,2024.8.31 12:00,29.8,0,1.3,292,892,0,34.6,100,408,0,
정병두,2024.8.31 13:00,32,0,0,810,1146,0,36.6,99.3,411,0,
정병두,2024.8.31 14:00,32.5,0,0,757,1436,0,37.3,100,408,0,
정병두,2024.8.31 15:00,32.6,180,1,627,1685,0,36.6,99.7,398,0,
정병두,2024.8.31 16:00,32.2,0,1.5,473,1885,0,35.8,100,407,0,
정병두,2024.8.31 17:00,32.4,0,0,280,2020,0,36.2,100,411,0,
정병두,2024.8.31 18:00,29.7,0,0.9,80,2085,0,32,100,409,0,
정병두,2024.8.31 19:00,27.2,0,0,2,2097,0,28.4,100,403,0,
정병두,2024.8.31 20:00,25.8,0,0,0,2097,0,26.6,99.6,396,0,
정병두,2024.8.31 21:00,25.8,0,0,0,2097,0,26.4,99.7,416,0,
정병두,2024.8.31 22:00,24.8,0,0,0,2097,0,25.5,99.6,442,0,
정병두,2024.8.31 23:00,24.4,0,0,0,2097,0,25.1,99.6,440,0,
정병두,2024.9.1 0:00,24.5,0,0,0,2097,0,25.1,99.6,429,0,
정병두,2024.9.1 1:00,24.3,0,0,0,2097,0,24.9,99.6,421,0,
정병두,2024.9.1 2:00,24.8,0,0,0,2097,0,25.5,99.6,410,0,
정병두,2024.9.1 3:00,24.4,0,0,0,2097,0,24.9,99.6,431,0,
정병두,2024.9.1 4:00,23.3,0,0,0,2097,0,24,99.6,442,0,
정병두,2024.9.1 5:00,23.2,0,0,0,2097,0,23.7,99.6,428,0,
정병두,2024.9.1 6:00,22.7,0,0,2,2097,0,23.3,99.6,420,0,
정병두,2024.9.1 7:00,23.3,0,0,72,14,0,24.5,99.2,414,0,
정병두,2024.9.1 8:00,27.2,0,0,334,92,0,28.6,98.9,441,0,
정병두,2024.9.1 9:00,27.3,0,0,536,249,0,31.6,99.4,430,0,
정병두,2024.9.1 10:00,29.7,0,0,477,463,0,33.3,100,417,0,
정병두,2024.9.1 11:00,29.8,0,1.5,823,708,0,35.8,99.4,410,0,
정병두,2024.9.1 12:00,30.9,0,1.4,874,997,0,36,100,405,0,
정병두,2024.9.1 13:00,32.3,0,0,872,1308,0,37.6,100,407,0,
정병두,2024.9.1 14:00,31.8,0,1.9,824,1577,0,37.3,100,405,0,
정병두,2024.9.1 15:00,31.4,0,1,181,1766,0,35.6,100,404,0,
정병두,2024.9.1 16:00,31.8,0,1.2,470,1963,0,37,99.7,421,0,
정병두,2024.9.1 17:00,30.9,0,1.1,277,2080,0,34.8,100,408,0,
정병두,2024.9.1 18:00,29.5,0,1.1,87,2143,0,31.5,100,393,0,
정병두,2024.9.1 19:00,27.1,0,0,0,2155,0,28.3,100,394,0,
정병두,2024.9.1 20:00,26,0,0,0,2155,0,26.8,99.6,387,0,
정병두,2024.9.1 21:00,25.4,0,0,0,2155,0,26.2,99.6,394,0,
정병두,2024.9.1 22:00,24.9,0,0,0,2155,0,25.6,99.6,402,0,
정병두,2024.9.1 23:00,24.3,0,0,0,2155,0,25.1,99.6,418,0,
정병두,2024.9.2 0:00,23.8,0,0,0,2155,0,24.9,100,427,0,
정병두,2024.9.2 1:00,24.2,0,0,0,2155,0,24.7,99.6,400,0,
정병두,2024.9.2 2:00,22.9,0,0,0,2155,0,24,99.2,414,0,
정병두,2024.9.2 3:00,23.4,0,0,0,2155,0,24.1,99.6,397,0,
정병두,2024.9.2 4:00,22.5,0,0,0,2155,0,23.2,99.6,406,0,
정병두,2024.9.2 5:00,22.8,0,0,0,2155,0,23.5,99.6,380,0,
정병두,2024.9.2 6:00,21.8,0,0,0,2155,0,22.8,99.6,403,0,
정병두,2024.9.2 7:00,23.2,0,0,81,15,0,24.5,99,390,0,
정병두,2024.9.2 8:00,25.7,0,0,342,93,0,27.5,98.9,431,0,
정병두,2024.9.2 9:00,26.9,0,0,225,234,0,30,100,431,0,
정병두,2024.9.2 10:00,27,0,0,219,321,0,30.1,100,420,0,
정병두,2024.9.2 11:00,28,0,0,451,452,0,33,100,413,0,
정병두,2024.9.2 12:00,27.8,0,0,160,554,0,30.4,100,397,0,
정병두,2024.9.2 13:00,27.6,180,0,283,639,0,31.4,99.8,399,0,
정병두,2024.9.2 14:00,28.1,0,0,216,727,0,31.1,100,397,0,
정병두,2024.9.2 15:00,29.3,0,0,231,887,0,34.3,99.9,400,0,
정병두,2024.9.2 16:00,28.3,0,0,137,964,0,31.6,100,397,0,
정병두,2024.9.2 17:00,28.8,0,0,181,1029,0,31,99.9,387,0,
정병두,2024.9.2 18:00,28,0,0,66,1070,0,30,99.7,388,0,
정병두,2024.9.2 19:00,26.8,0,0,0,1078,0,28.2,99.6,381,0,
정병두,2024.9.2 20:00,25.7,0,0,0,1078,0,26.9,99.8,385,0,
정병두,2024.9.2 21:00,25.4,0,0,0,1078,0,26.2,99.6,388,0,
정병두,2024.9.2 22:00,24.7,0,0,0,1078,0,25.9,99.6,409,0,
정병두,2024.9.2 23:00,24.3,0,0,0,1078,0,25,99.6,402,0,
정병두,2024.9.3 0:00,24,0,0,0,1078,0,24.6,99.6,410,0,
정병두,2024.9.3 1:00,24.2,0,0,0,1078,0,25.2,99.4,415,0,
정병두,2024.9.3 2:00,24.6,0,0,0,1078,0,25.2,99.6,418,0,
정병두,2024.9.3 3:00,23.7,0,0,0,1078,0,24.9,99.6,441,0,
정병두,2024.9.3 4:00,24.6,0,0,0,1078,0,25.1,99.6,403,0,
정병두,2024.9.3 5:00,25.1,0,0,0,1078,0,25.5,99.6,410,0,
정병두,2024.9.3 6:00,25.3,0,0,0,1078,0,25.7,99.3,407,0,
정병두,2024.9.3 7:00,25.8,180,0,49,6,0,26.1,99.2,387,0,
정병두,2024.9.3 8:00,26.7,180,0,140,38,0,27.4,99.6,389,0,
정병두,2024.9.3 9:00,29.1,180,0,549,160,0,32,98.9,400,0,
정병두,2024.9.3 10:00,29.1,180,0,347,321,0,31.5,100,410,0,
정병두,2024.9.3 11:00,31,180,0,908,583,0,36.4,99.5,414,0,
정병두,2024.9.3 12:00,31.7,180,0,526,848,0,36.7,99.3,400,0,
정병두,2024.9.3 13:00,32.3,0,0,1009,1122,0,37.2,100,400,0,
정병두,2024.9.3 14:00,31.2,0,0,304,1273,0,34.5,100,398,0,
정병두,2024.9.3 15:00,31,180,0,233,1455,0,35.2,100,407,0,
정병두,2024.9.3 16:00,31.5,180,0,229,1536,0,34.5,99.3,390,0,
정병두,2024.9.3 17:00,30.5,180,0,181,1610,0,32.8,99.9,398,0,
정병두,2024.9.3 18:00,30.3,180,0,84,1646,0,31.2,99.6,405,0,
정병두,2024.9.3 19:00,29,180,0,0,1654,0,29.7,99.6,408,0,
정병두,2024.9.3 20:00,28.2,180,0,0,1654,0,28.7,99.6,408,0,
정병두,2024.9.3 21:00,27.1,0,0,0,1654,0,27.8,99.8,399,0,
정병두,2024.9.3 22:00,26.7,0,0,0,1654,0,27.1,99.9,380,0,
정병두,2024.9.3 23:00,26.4,0,0,0,1654,0,26.8,99.7,384,0,
정병두,2024.9.4 0:00,25.6,0,0,0,1654,0,26.1,99.6,379,0,
정병두,2024.9.4 1:00,24.5,0,0,0,1654,0,25.3,99.7,403,0,
정병두,2024.9.4 2:00,24.3,0,0,0,1654,0,25,99.6,400,0,
정병두,2024.9.4 3:00,23.9,0,0,0,1654,0,24.3,99.6,387,0,
정병두,2024.9.4 4:00,22.9,0,0,0,1654,0,23.3,99.6,394,0,
정병두,2024.9.4 5:00,22.3,0,0,0,1654,0,22.8,99.7,393,0,
정병두,2024.9.4 6:00,21.2,0,0,2,1654,0,22.1,99.6,393,0,
정병두,2024.9.4 7:00,23.1,0,0,125,15,0,23.5,99.1,377,0,
정병두,2024.9.4 8:00,25.2,0,0,333,99,0,26.6,65.1,404,0,
정병두,2024.9.4 9:00,28,0,0,613,261,0,30.1,55.6,406,0,
정병두,2024.9.4 10:00,28.2,0,0,666,476,0,33.1,53.6,405,0,
정병두,2024.9.4 11:00,30.1,0,0,767,734,0,33.5,58.1,405,0,
정병두,2024.9.4 12:00,31.5,0,0,809,1018,0,35,58.6,395,0,
정병두,2024.9.4 13:00,33,0,0,791,1308,0,35.1,55.4,398,0,
정병두,2024.9.4 14:00,32.3,0,0,729,1585,0,35.8,51.2,400,0,
정병두,2024.9.4 15:00,33.2,0,0,613,1828,0,36.5,50.1,404,0,
정병두,2024.9.4 16:00,33.9,0,0,447,2021,0,37.2,42.7,415,0,
정병두,2024.9.4 17:00,32.8,0,0,261,2148,0,35,47.7,411,0,
정병두,2024.9.4 18:00,32,0,0,73,2207,0,32.2,54.5,393,0,
정병두,2024.9.4 19:00,28.4,0,0,1,2217,0,28.9,67.4,389,0,
정병두,2024.9.4 20:00,26.7,0,0,0,2217,0,27.4,75.5,389,0,
정병두,2024.9.4 21:00,26.5,0,0,0,2217,0,26.6,76.8,387,0,
정병두,2024.9.4 22:00,25.8,0,0,0,2217,0,26.3,80.2,400,0,
정병두,2024.9.4 23:00,24.7,0,0,0,2217,0,25.3,85.1,424,0,
정병두,2024.9.5 0:00,24.1,0,0,0,2217,0,24.8,87,429,0,
정병두,2024.9.5 1:00,24.2,0,0,0,2217,0,24.7,86.7,421,0,
정병두,2024.9.5 2:00,23.7,0,0,0,2217,0,24.3,87.8,433,0,
정병두,2024.9.5 3:00,23.2,0,0,0,2217,0,24,88.6,425,0,
정병두,2024.9.5 4:00,23.1,0,0,0,2217,0,23.6,89.7,421,0,
정병두,2024.9.5 5:00,22.9,0,0,0,2217,0,23.3,90.2,419,0,
정병두,2024.9.5 6:00,22.4,0,0,0,2217,0,23,90.4,412,0,
정병두,2024.9.5 7:00,24,0,0,125,14,0,24.1,87.2,418,0,
정병두,2024.9.5 8:00,26.3,0,0,330,83,0,26.8,76.1,420,0,
정병두,2024.9.5 9:00,27.3,0,0,514,236,0,30.1,65,419,0,
정병두,2024.9.5 10:00,29.6,0,0,644,448,0,32.8,62.5,418,0,
정병두,2024.9.5 11:00,30.3,0,0.7,764,704,0,32.9,63.3,403,0,
정병두,2024.9.5 12:00,30.8,0,1.5,824,984,0,33.1,57.4,408,0,
정병두,2024.9.5 13:00,32.5,0,1,833,1278,0,34.8,63.1,389,0,
정병두,2024.9.5 14:00,32.8,0,1.6,855,1541,0,35.8,55.8,396,0,
정병두,2024.9.5 15:00,33.2,0,1.9,632,1792,0,36.3,53.5,407,0,
정병두,2024.9.5 16:00,31,0,1.6,220,1960,0,33.9,57.2,410,0,
정병두,2024.9.5 17:00,29.6,0,1.8,102,2024,0,31.2,66.1,390,0,
정병두,2024.9.5 18:00,28.8,0,1,43,2048,1,29.8,71.6,393,0,
정병두,2024.9.5 19:00,27.7,0,0,0,2055,0,28.4,76.9,389,0,
정병두,2024.9.5 20:00,27.5,0,0,0,2055,0,28.1,79.3,392,0,
정병두,2024.9.5 21:00,25.8,0,0,0,2055,1,27.9,82.2,401,0,
정병두,2024.9.5 22:00,25.5,0,0,0,2055,0,27.2,88.3,395,0,
정병두,2024.9.5 23:00,22.2,0,0,0,2055,1,26.9,88.3,401,0,
정병두,2024.9.6 0:00,22.9,180,0,0,2055,0,25.3,84.9,389,0,
정병두,2024.9.6 1:00,24.6,180,0,0,2055,0,25.8,87.3,391,0,
정병두,2024.9.6 2:00,24.5,180,0,0,2055,0,25.1,86.8,393,0,
정병두,2024.9.6 3:00,24.8,180,0,0,2055,0,25.3,87.6,393,0,
정병두,2024.9.6 4:00,24.6,180,0,0,2055,0,25.2,86.5,398,0,
정병두,2024.9.6 5:00,24.8,180,0,0,2055,0,25.4,86.9,396,0,
정병두,2024.9.6 6:00,24.6,180,0,0,2055,0,25,87.6,394,0,
정병두,2024.9.6 7:00,24.7,180,0,55,7,0,25.5,89.2,413,0,
정병두,2024.9.6 8:00,25.5,180,0,81,32,0,26.4,84.9,414,0,
정병두,2024.9.6 9:00,27.1,180,0,198,92,0,28.2,75.1,421,0,
정병두,2024.9.6 10:00,27.2,180,0,219,161,0,28.7,74.3,414,0,
정병두,2024.9.6 11:00,28,180,0,198,237,0,29.4,72.4,402,0,
정병두,2024.9.6 12:00,29.1,180,0,240,317,0,30.4,70.4,396,0,
정병두,2024.9.6 13:00,29.4,180,0,187,414,0,30.8,70,409,0,
정병두,2024.9.6 14:00,29.4,180,0,184,498,0,30.6,67.4,413,0,
정병두,2024.9.6 15:00,27.6,0,0,122,542,0,29,81.6,397,0,
정병두,2024.9.6 16:00,27.7,0,0,61,574,0,28.8,79.4,391,0,
정병두,2024.9.6 17:00,26.9,0,0,87,601,0,28.1,80.4,387,0,
정병두,2024.9.6 18:00,25.4,0,0,26,614,1,27.3,85.9,389,0,
정병두,2024.9.6 19:00,25.2,0,0,0,617,0,26.8,89.8,396,0,
정병두,2024.9.6 20:00,25.3,0,0,0,617,0,26.6,91.3,398,0,
정병두,2024.9.6 21:00,25.2,0,0,0,617,0,26.5,92.3,404,0,
정병두,2024.9.6 22:00,25,0,0,0,617,0,26.3,92.3,367,0,
정병두,2024.9.6 23:00,24.6,0,0,0,617,0,25.8,93,334,0,
정병두,2024.9.7 0:00,24.7,0,0,0,617,0,25.4,94.6,359,0,
정병두,2024.9.7 1:00,24.4,0,0,0,617,0,25.4,94.4,365,0,
정병두,2024.9.7 2:00,24.4,0,0,0,617,0,25.3,94.2,390,0,
정병두,2024.9.7 3:00,24.6,0,0,0,617,0,25.5,94.5,410,0,
정병두,2024.9.7 4:00,24.6,0,0,0,617,0,25.6,94.5,435,0,
정병두,2024.9.7 5:00,24.7,0,0,0,617,0,25.5,94.8,450,0,
정병두,2024.9.7 6:00,24.7,0,0,0,617,0,25.5,95.3,465,0,
정병두,2024.9.7 7:00,24.6,0,0,12,1,0,25.7,94.3,462,0,
정병두,2024.9.7 8:00,24.8,0,0,55,11,0,26.3,93.8,457,0,
정병두,2024.9.7 9:00,25.5,0,0,110,44,1,27.2,90.3,435,0,
정병두,2024.9.7 10:00,28.3,0,0,506,131,0,30.4,76.2,441,0,
정병두,2024.9.7 11:00,28.6,0,0,716,283,0,32.6,68,438,0,
정병두,2024.9.7 12:00,29.8,0,0.3,463,481,0,34.2,64.2,415,0,
정병두,2024.9.7 13:00,31.2,0,1,473,666,0,35.8,57.8,410,0,
정병두,2024.9.7 14:00,29.6,0,1.7,157,764,0,31.8,67.6,402,0,
정병두,2024.9.7 15:00,30.4,0,1.1,387,880,0,32.8,63.9,416,0,
정병두,2024.9.7 16:00,30.8,0,1.7,430,999,0,33.8,58.7,416,0,
정병두,2024.9.7 17:00,31,0,0,280,1123,0,33.2,57.8,413,0,
정병두,2024.9.7 18:00,29.2,0,0,64,1178,0,30.5,69.8,409,0,
정병두,2024.9.7 19:00,26.8,0,0,0,1186,0,27.7,76.8,402,0,
정병두,2024.9.7 20:00,25.4,0,0,0,1186,0,26.1,85.2,398,0,
정병두,2024.9.7 21:00,24.9,0,0,0,1186,0,25.5,87.6,384,0,
정병두,2024.9.7 22:00,24.4,0,0,0,1186,0,25.2,87.6,383,0,
정병두,2024.9.7 23:00,24.4,0,0,0,1186,0,25,88.3,381,0,
정병두,2024.9.8 0:00,23.3,0,0,0,1186,0,24.2,90.4,381,0,
정병두,2024.9.8 1:00,22.7,0,0,0,1186,0,23.6,91.7,398,0,
정병두,2024.9.8 2:00,23.1,0,0,0,1186,0,24.1,91.4,387,0,
정병두,2024.9.8 3:00,23.5,0,0,0,1186,0,24.3,91,371,0,
정병두,2024.9.8 4:00,23.4,0,0,0,1186,0,24.1,91.5,378,0,
정병두,2024.9.8 5:00,22.6,0,0,0,1186,0,23.2,93.2,393,0,
정병두,2024.9.8 6:00,22.1,0,0,0,1186,0,22.8,92.9,428,0,
정병두,2024.9.8 7:00,22.5,0,0,91,10,0,23.4,92.6,436,0,
정병두,2024.9.8 8:00,25.3,0,0,321,85,0,26.6,83.5,401,0,
정병두,2024.9.8 9:00,27.3,0,0,438,231,0,29.5,70.6,427,0,
정병두,2024.9.8 10:00,27.8,0,0,183,455,0,33,62,425,0,
정병두,2024.9.8 11:00,30.1,0,0,777,666,0,34.3,53.1,416,0,
정병두,2024.9.8 12:00,31.5,0,0.4,809,950,0,35.3,63.5,408,0,
정병두,2024.9.8 13:00,32.2,0,1.3,789,1241,0,37.6,52.5,416,0,
정병두,2024.9.8 14:00,32.4,0,1.4,722,1515,0,37.7,51.8,400,0,
정병두,2024.9.8 15:00,33.4,0,1.5,596,1755,0,37.6,47.7,413,0,
정병두,2024.9.8 16:00,33.1,0,1.5,432,1940,0,36.6,43.3,422,0,
정병두,2024.9.8 17:00,31.5,0,1.9,242,2061,0,33.6,51.7,430,0,
정병두,2024.9.8 18:00,30.4,0,0.6,52,2113,0,31.1,58.6,409,0,
정병두,2024.9.8 19:00,27.2,0,0,0,2120,0,28.1,74.3,410,0,
정병두,2024.9.8 20:00,25.7,0,0,0,2120,0,26.4,76.6,413,0,
정병두,2024.9.8 21:00,25.4,0,0,0,2120,0,25.8,78.6,421,0,
정병두,2024.9.8 22:00,25.2,0,0,0,2120,0,25.5,80.7,437,0,
정병두,2024.9.8 23:00,24.3,0,0,0,2120,0,25,84,443,0,
정병두,2024.9.9 0:00,23.8,0,0,0,2120,0,24.7,85.9,437,0,
정병두,2024.9.9 1:00,24.3,0,0,0,2120,0,25.2,85.5,453,0,
정병두,2024.9.9 2:00,24.3,0,0,0,2120,0,25.2,85.3,431,0,
정병두,2024.9.9 3:00,24.3,0,0,0,2120,0,25,86.1,437,0,
정병두,2024.9.9 4:00,23.5,0,0,0,2120,0,24.4,89.1,425,0,
정병두,2024.9.9 5:00,23,0,0,0,2120,0,23.8,90.7,407,0,
정병두,2024.9.9 6:00,23.6,0,0,0,2120,0,24.2,87.6,381,0,
정병두,2024.9.9 7:00,24.1,0,0,87,11,0,24.8,87,402,0,
정병두,2024.9.9 8:00,26.1,0,0,263,71,0,27.4,76.6,442,0,
정병두,2024.9.9 9:00,28.7,0,0,456,194,0,31.2,70.3,438,0,
정병두,2024.9.9 10:00,32,0,0,640,399,0,34.4,64.9,412,0,
정병두,2024.9.9 11:00,32.1,0,0,874,642,0,36.2,55.5,430,0,
정병두,2024.9.9 12:00,33.2,0,0.9,768,890,0,38.9,53.7,412,0,
정병두,2024.9.9 13:00,33.5,180,0,805,1090,0,37.9,52.3,420,0,
정병두,2024.9.9 14:00,34.5,180,0.7,789,1130,0,37.9,61.8,411,0,
정병두,2024.9.9 15:00,34.5,180,0.7,789,1130,0,37.9,61.8,411,0,
정병두,2024.9.9 16:00,34.5,180,0.7,789,1130,0,37.9,61.8,411,0,
정병두,2024.9.9 17:00,34.5,180,0.7,789,1130,0,37.9,61.8,411,0,
정병두,2024.9.9 18:00,34.5,180,0.7,789,1130,0,37.9,61.8,411,0,
정병두,2024.9.9 19:00,29.5,0,0,0,1741,0,30.1,76.4,404,0,
정병두,2024.9.9 20:00,28.4,0,0.7,0,1741,0,28.8,77.2,417,0,
정병두,2024.9.9 21:00,27.8,0,0,2,1742,0,28.4,78,422,0,
정병두,2024.9.9 22:00,27.2,0,0,2,1743,0,27.9,81.2,430,0,
정병두,2024.9.9 23:00,27,0,0,4,1745,0,27.3,83.3,424,0,
정병두,2024.9.10 0:00,26.7,0,0,2,1746,0,26.9,86.5,422,0,
정병두,2024.9.10 1:00,25.4,0,0,3,1747,0,26.2,89.3,423,0,
정병두,2024.9.10 2:00,25.2,0,0,2,1748,0,25.7,91.1,417,0,
정병두,2024.9.10 3:00,24.6,0,0,2,1749,0,25.4,91.5,411,0,
정병두,2024.9.10 4:00,24.2,0,0,2,1750,0,24.9,92.2,400,0,
정병두,2024.9.10 5:00,23.8,0,0,2,1752,0,24.8,91.5,408,0,
정병두,2024.9.10 6:00,23.9,0,0,5,1753,0,24.6,91.8,422,0,
정병두,2024.9.10 7:00,24.7,0,0,99,12,0,25.3,91.2,398,0,
정병두,2024.9.10 8:00,27.7,0,0,312,86,0,28.5,82.3,425,0,
정병두,2024.9.10 9:00,29.4,0,0,485,232,0,31.8,69.2,454,0,
정병두,2024.9.10 10:00,31.2,0,0,616,432,0,34.6,64.6,421,0,
정병두,2024.9.10 11:00,32.5,0,0,742,677,0,35.3,61.6,425,0,
정병두,2024.9.10 12:00,33.1,0,0.7,390,932,0,36.6,56,424,0,
정병두,2024.9.10 13:00,35.5,0,1.1,790,1191,0,38.5,50.8,421,0,
정병두,2024.9.10 14:00,34.9,0,1.1,729,1472,0,38.2,57.2,418,0,
정병두,2024.9.10 15:00,35.2,180,1.5,578,1697,0,37.6,52.6,424,0,
정병두,2024.9.10 16:00,35,180,0,416,1874,0,38.2,48,415,0,
정병두,2024.9.10 17:00,35.2,180,0,232,1992,0,36.3,49.3,417,0,
정병두,2024.9.10 18:00,34.2,180,0,67,2042,0,33.7,59.1,409,0,
정병두,2024.9.10 19:00,31.3,180,0,0,2050,0,30.7,70.2,414,0,
정병두,2024.9.10 20:00,29.4,180,0,0,2050,0,28.9,81.2,436,0,
정병두,2024.9.10 21:00,27.6,180,0,0,2050,0,28,84.9,456,0,
정병두,2024.9.10 22:00,27.1,180,0,0,2050,0,27.2,85.2,448,0,
정병두,2024.9.10 23:00,27.5,180,0,0,2050,0,27.6,89.1,450,0,
정병두,2024.9.11 0:00,27.5,180,0,0,2050,0,27.5,89.9,452,0,
정병두,2024.9.11 1:00,26.3,180,0,0,2050,0,26.8,90.1,458,0,
정병두,2024.9.11 2:00,26.1,180,0,0,2050,0,26.6,89.6,432,0,
정병두,2024.9.11 3:00,26.6,180,0,0,2050,0,26.8,89.4,433,0,
정병두,2024.9.11 4:00,26.3,180,0,0,2050,0,26.7,89.5,434,0,
정병두,2024.9.11 5:00,26.6,180,0,0,2050,0,26.8,87.5,428,0,
정병두,2024.9.11 6:00,26.5,180,0,0,2050,0,26.9,88.3,441,0,
정병두,2024.9.11 7:00,27,180,0,49,4,0,27.2,86.4,435,0,
정병두,2024.9.11 8:00,28.2,180,0,143,38,0,28.9,81.7,465,0,
정병두,2024.9.11 9:00,29.7,180,0,220,116,0,30.8,72.6,442,0,
정병두,2024.9.11 10:00,30.5,0,0,292,200,0,31.5,69.2,450,0,
정병두,2024.9.11 11:00,30.4,180,0,190,307,0,31.6,72.3,432,0,
정병두,2024.9.11 12:00,31.7,180,0,324,410,0,33.9,67.1,422,0,
정병두,2024.9.11 13:00,33.3,180,0,576,560,0,36.1,63.9,419,0,
정병두,2024.9.11 14:00,34.8,180,0,818,813,0,37.9,63.5,416,0,
정병두,2024.9.11 15:00,28.6,180,4,48,917,1,30.6,71.8,407,0,
정병두,2024.9.11 16:00,27.4,180,0,70,965,0,29.1,81.9,400,0,
정병두,2024.9.11 17:00,25.8,180,0,8,972,1,28.4,88.3,394,0,
정병두,2024.9.11 18:00,25.3,180,0,5,974,1,27.4,90.9,378,0,
정병두,2024.9.11 19:00,25.6,180,0,0,975,1,27.3,91.7,376,0,
정병두,2024.9.11 20:00,25.7,180,0,0,975,1,27.5,91.5,379,0,
정병두,2024.9.11 21:00,25.4,180,0,0,975,1,27.2,92.5,378,0,
정병두,2024.9.11 22:00,25.5,180,0,0,975,1,26.9,92.8,347,0,
정병두,2024.9.11 23:00,25.8,180,0,0,975,0,27,93.5,350,0,
정병두,2024.9.12 0:00,25.7,180,0,0,975,0,26.8,93,340,0,
정병두,2024.9.12 1:00,25.8,180,0,0,975,0,26.9,93.9,368,0,
정병두,2024.9.12 2:00,25.8,180,0,0,975,0,27,94.1,395,0,
정병두,2024.9.12 3:00,25.7,180,0,0,975,0,26.7,94.5,412,0,
정병두,2024.9.12 4:00,25.5,180,0,0,975,0,26.6,94.7,432,0,
정병두,2024.9.12 5:00,25.4,180,0,0,975,0,26.5,94,439,0,
정병두,2024.9.12 6:00,25.5,180,0,0,975,1,26.6,94.4,461,0,
정병두,2024.9.12 7:00,25.6,180,0,26,3,0,26.8,94.4,471,0,
정병두,2024.9.12 8:00,25.6,180,0,49,15,0,26.9,93.2,448,0,
정병두,2024.9.12 9:00,27.7,180,0,149,65,0,29.2,82.7,436,0,
정병두,2024.9.12 10:00,29.5,0,0,397,162,0,31.7,71.8,431,0,
정병두,2024.9.12 11:00,30.8,180,0,461,354,0,34.5,67.1,428,0,
정병두,2024.9.12 12:00,31.3,0,0,412,525,0,34.1,64.9,413,0,
정병두,2024.9.12 13:00,32.2,0,0,312,648,0,33.3,76.2,424,0,
정병두,2024.9.12 14:00,32.7,0,0,356,756,0,34.1,62.2,421,0,
정병두,2024.9.12 15:00,28.7,180,1.7,152,874,0,31.3,75.7,407,0,
정병두,2024.9.12 16:00,28.6,180,1,288,934,0,30.5,78.5,405,0,
정병두,2024.9.12 17:00,29.6,180,0,190,1032,0,32.1,74.8,407,0,
정병두,2024.9.12 18:00,28,180,0,38,1059,0,28.9,83.4,402,0,
정병두,2024.9.12 19:00,26.8,180,0,0,1063,0,27.2,84.8,384,0,
정병두,2024.9.12 20:00,26.5,180,0,0,1063,0,27,87.7,384,0,
정병두,2024.9.12 21:00,25.7,180,0,0,1063,0,26.4,90.4,393,0,
정병두,2024.9.12 22:00,25.5,180,0,0,1063,0,26.1,91.9,406,0,
정병두,2024.9.12 23:00,25.5,180,0,0,1063,0,26.1,92.7,379,0,
정병두,2024.9.13 0:00,25,180,0,0,1063,0,25.6,93.8,393,0,
정병두,2024.9.13 1:00,24.7,180,0,0,1063,0,25.4,93.8,419,0,
정병두,2024.9.13 2:00,24.6,180,0,0,1063,0,25.3,93.7,429,0,
정병두,2024.9.13 3:00,24.4,180,0,0,1063,0,25.1,94.4,464,0,
정병두,2024.9.13 4:00,24.7,180,0,0,1063,0,25.1,94.5,440,0,
정병두,2024.9.13 5:00,24.5,180,0,0,1063,0,25.1,94.3,422,0,
정병두,2024.9.13 6:00,24,180,0,0,1063,0,24.7,94.1,451,0,
정병두,2024.9.13 7:00,24.6,180,0,96,11,0,25.4,93.7,450,0,
정병두,2024.9.13 8:00,27.4,180,0,334,78,0,28.3,84.8,427,0,
